,jd,ra,dec,fid,magpsf,sigmapsf,mjd
0,2459737.7891435,278.3308637,52.5056067,2,20.31559944152832,0.19557900726795197,59737.28914349992
2,2459735.8851273,278.3310213,52.5056037,2,20.136899948120117,0.18447299301624298,59735.38512729993
3,2459733.8470023,278.3308976,52.5056297,2,19.908199310302734,0.13285000622272491,59733.34700229997
5,2459731.9373264,278.3309253,52.5056159,2,19.733200073242188,0.13280999660491943,59731.437326400075
7,2459727.9290278,278.3310934,52.5056432,1,20.38789939880371,0.19558200240135193,59727.42902779998
8,2459727.8822106,278.33092,52.5056329,2,19.388200759887695,0.1111460030078888,59727.38221060019
9,2459725.9060417,278.330885,52.5056385,2,19.15049934387207,0.08470900356769562,59725.40604169993
10,2459725.8655556,278.3309145,52.5057263,1,20.190200805664062,0.17734399437904358,59725.3655555998
11,2459723.9110185,278.3309307,52.5056214,1,20.1156005859375,0.1647150069475174,59723.411018500105
12,2459723.8429051,278.3308558,52.5056587,2,19.053300857543945,0.09758500009775162,59723.34290509997
13,2459719.9280903,278.3309767,52.5056505,2,18.900999069213867,0.09719700366258621,59719.428090299945
14,2459719.8722222,278.3309474,52.5056663,2,18.827199935913086,0.08174499869346619,59719.372222200036
15,2459717.8422106,278.3309014,52.5056156,1,19.411300659179688,0.14380699396133423,59717.34221060015
16,2459713.9519676,278.3308803,52.505696,1,18.877700805664062,0.10113900154829025,59713.4519675998
17,2459713.9151852,278.3309021,52.5056559,2,18.696300506591797,0.0911410003900528,59713.41518520005
18,2459711.9486921,278.3309179,52.5056427,2,18.680099487304688,0.10667499899864197,59711.44869210012
19,2459711.923125,278.3309161,52.5056461,1,18.78420066833496,0.11229199916124344,59711.423125000205
20,2459709.950787,278.330869,52.505658,2,18.719900131225586,0.08631599694490433,59709.45078699989
21,2459709.9152431,278.3308923,52.5056638,2,18.65570068359375,0.08476799726486206,59709.41524309991
22,2459707.9457407,278.3309369,52.5056226,2,18.79669952392578,0.08221700042486191,59707.44574069977
23,2459701.9402778,278.3307077,52.5057301,1,20.106000900268555,0.22248299419879913,59701.440277799964
24,2459701.9113889,278.3310997,52.5056917,1,20.03350067138672,0.16621200740337372,59701.41138890013
