,jd,ra,dec,fid,magpsf,sigmapsf,mjd
0,2458997.7782176,231.7268586,53.4284759,2,20.012699127197266,0.13885900378227234,58997.27821760019
1,2458997.7244444,231.7269115,53.4284018,1,20.228200912475586,0.16814999282360077,58997.22444440005
2,2458994.8059954,231.7268758,53.4284471,2,19.885700225830078,0.1556520015001297,58994.305995400064
3,2458994.7631019,231.7268635,53.4284502,1,20.064699172973633,0.1291850060224533,58994.2631019
4,2458991.7551042,231.7268552,53.4284525,2,19.866600036621094,0.12694600224494934,58991.25510419998
5,2458985.8024884,231.7268034,53.428436,1,19.822099685668945,0.12089399993419647,58985.302488400135
6,2458985.7856019,231.7268217,53.4284337,2,19.864200592041016,0.13829299807548523,58985.28560189996
7,2458981.8088657,231.7268967,53.428458,1,20.052200317382812,0.22115099430084229,58981.30886569992
8,2458981.7833449,231.7268276,53.4283933,2,20.02589988708496,0.16835400462150574,58981.28334489977
9,2458980.9071181,231.7269727,53.4283703,1,20.080400466918945,0.20599399507045746,58980.40711810021
10,2458980.7787616,231.7268385,53.4284373,2,19.99970054626465,0.13764099776744843,58980.278761600144
11,2458979.7420833,231.7268939,53.4283922,1,19.970399856567383,0.1996929943561554,58979.242083299905
