,jd,ra,dec,fid,magpsf,sigmapsf,mjd
0,2459778.7194329,241.0149873,53.993647,2,20.258312225341797,0.20086227357387543,59778.219432900194
5,2459771.8427894,241.0148694,53.993691,1,19.888500213623047,0.23689499497413635,59771.3427893999
6,2459771.7914815,241.0148458,53.9936654,1,19.656700134277344,0.2017890065908432,59771.291481500026
7,2459770.8215741,241.0149057,53.9936533,1,19.755765914916992,0.18696703016757965,59770.32157409983
8,2459770.7053009,241.014827,53.9937918,1,19.946300506591797,0.21805299818515778,59770.205300900154
9,2459769.8213194,241.014845,53.9936769,1,19.648700714111328,0.20728400349617004,59769.32131939987
10,2459769.7817361,241.0148442,53.9937708,1,19.658700942993164,0.25084298849105835,59769.28173610009
11,2459768.8257292,241.0149349,53.993688,1,19.63279914855957,0.17502999305725098,59768.32572920015
12,2459768.7861806,241.0149569,53.9936839,1,19.664499282836914,0.16359199583530426,59768.28618060006
13,2459766.8035185,241.0147451,53.9937412,1,19.641799926757812,0.20721599459648132,59766.30351850018
14,2459766.7432292,241.0149275,53.9936744,2,19.611799240112305,0.13112099468708038,59766.24322920013
16,2459765.779375,241.0148388,53.9937254,1,19.737300872802734,0.124720998108387,59765.279374999925
17,2459764.8275347,241.0147063,53.9936785,1,19.70709991455078,0.14852499961853027,59764.32753469981
19,2459763.8800694,241.0148231,53.9936486,1,19.573999404907227,0.17423699796199799,59763.380069400184
20,2459763.7796296,241.0152282,53.9936411,2,19.358600616455078,0.225600004196167,59763.27962959977
21,2459762.8271065,241.0148194,53.9937129,1,19.68829917907715,0.16470199823379517,59762.327106500044
23,2459761.8492593,241.0151655,53.9936859,2,19.61549949645996,0.2747269868850708,59761.34925930016
24,2459761.8038657,241.014921,53.9937368,1,19.776500701904297,0.1880510002374649,59761.30386570003
27,2459759.7621065,241.0149693,53.9936972,1,19.934900283813477,0.16826899349689484,59759.2621065001
29,2459757.8,241.0150329,53.9936942,1,20.109899520874023,0.1992039978504181,59757.299999999814
32,2459756.7856829,241.014653,53.9937304,1,20.137100219726562,0.1951490044593811,59756.28568289988
33,2459755.8037731,241.0154074,53.9935687,2,19.92840003967285,0.22565299272537231,59755.30377310002
36,2459753.7892477,241.0146335,53.9937175,1,20.722299575805664,0.28964000940322876,59753.28924770001
