,jd,ra,dec,fid,magpsf,sigmapsf,mjd
0,2460093.9353241,243.6166468,18.7140612,1,20.10080337524414,0.1694696992635727,60093.435324099846
1,2460093.8816667,243.616536,18.7140421,2,20.017499923706055,0.13831299543380737,60093.38166669989
2,2460091.9076852,243.6165671,18.7140744,1,20.007699966430664,0.15535899996757507,60091.40768520022
3,2460091.8435532,243.6165676,18.7140842,2,19.925399780273438,0.16335099935531616,60091.3435531999
4,2460089.8050579,243.6165566,18.7140625,1,19.847200393676758,0.150410994887352,60089.30505790003
5,2460087.8663889,243.6165592,18.7140831,2,19.695600509643555,0.1193699985742569,60087.366388900205
6,2460087.7568171,243.6165669,18.7140721,1,19.743999481201172,0.10933700203895569,60087.256817100104
7,2460085.9163542,243.6165527,18.7140523,2,19.66710090637207,0.12269999831914902,60085.41635419987
8,2460085.8579282,243.6165689,18.714034,1,19.552900314331055,0.10486499965190887,60085.35792820016
9,2460083.8367708,243.6165843,18.7140687,1,19.56529998779297,0.09973400086164474,60083.33677079994
10,2460083.8024421,243.6165507,18.7140476,2,19.786399841308594,0.14238999783992767,60083.3024420999
11,2460081.8789236,243.6165531,18.7140912,2,19.538400650024414,0.10294300317764282,60081.378923600074
12,2460081.8210417,243.6165572,18.7140735,1,19.63629913330078,0.10925500094890594,60081.321041699965
13,2460078.903669,243.6165343,18.7140441,2,19.816299438476562,0.12218400090932846,60078.40366900014
14,2460078.872963,243.6165987,18.7140533,1,19.62030029296875,0.124269999563694,60078.37296300009
15,2460075.8327199,243.6165516,18.7140548,2,19.96310043334961,0.15998099744319916,60075.33271990018
