,jd,ra,dec,fid,magpsf,sigmapsf,mjd
0,2459293.7290856,126.447467,-3.1395084,2,19.476970672607422,0.1775590032339096,59293.2290856
1,2459293.6513079,126.4475894,-3.1395339,1,20.280399322509766,0.22428500652313232,59293.15130789997
2,2459291.7202083,126.4475126,-3.139449,2,19.55324935913086,0.097680002450943,59291.22020829981
3,2459281.822581,126.4474499,-3.1394452,1,19.174699783325195,0.2012930065393448,59281.32258100016
4,2459281.7266667,126.4474468,-3.1394117,2,19.0802001953125,0.10947199910879135,59281.226666700095
5,2459278.7341088,126.4475107,-3.1393659,1,19.03529930114746,0.11917299777269363,59278.23410880007
6,2459278.6699769,126.4474891,-3.1394444,2,18.843799591064453,0.09936799854040146,59278.169976899866
7,2459275.75625,126.4474865,-3.1394032,2,18.696199417114258,0.13699199259281158,59275.25625000009
8,2459275.6697569,126.4475024,-3.1394022,1,18.843799591064453,0.12723399698734283,59275.16975690005
11,2459271.7535301,126.4474765,-3.1393908,2,18.817899703979492,0.12822699546813965,59271.25353009999
12,2459271.7282986,126.4475469,-3.1394476,1,18.708599090576172,0.13699300587177277,59271.22829859983
13,2459269.7326273,126.4475072,-3.1393985,1,18.740299224853516,0.08956100046634674,59269.23262730008
14,2459267.7958102,126.4474007,-3.1393875,2,19.012800216674805,0.16933000087738037,59267.29581019981
15,2459267.7755903,126.4475114,-3.1393752,1,18.946199417114258,0.12229099869728088,59267.275590300094
16,2459265.8945023,126.4475126,-3.1394026,1,19.164199829101562,0.12319999933242798,59265.39450229984
17,2459265.7739815,126.4474582,-3.1393847,2,19.16629981994629,0.08451700210571289,59265.27398149995
18,2459263.773588,126.4476723,-3.1393088,1,19.374799728393555,0.15819400548934937,59263.273587999865
