objectId,classification,tns_type,z,ramean,decmean,glatmean,glonmean,anomaly_score,is_anomaly
ZTF19abhcefa,SN,SN Ibn,0.04168,218.76063906,14.77690375,62.92491663263184,11.052476049189051,5.702799,True
ZTF26aastceo,SN,SN Ia,0.033,151.7292511714286,-1.2302861357142856,41.33105494004621,241.7957013024974,5.69711,True
ZTF24aagipcg,CV,,,155.44354978999996,23.82378667,56.18323421048006,210.02907251777825,5.6743402,True
ZTF18abmsaqj,VS,,,288.09099546818186,79.12255584090909,25.624893853331475,110.9020150650872,5.673607,True
ZTF20aagqrbx,UNCLEAR,CV,0.0,99.744048025,59.06443838333333,21.48472119748427,156.41185023892794,5.670417,True
ZTF19abpgydq,VS,,,249.9489145090909,-8.65996370909091,24.16628327481445,8.391860616787108,5.6646976,True
ZTF22ablvywo,SN,,,301.5745657545454,-22.872207445454546,-26.12566653622441,19.33219657538701,5.6251326,True
ZTF20acghodf,SN,SN IIn,0.020254,313.470977075,-25.473904725,-37.24713016806394,20.367691533132582,5.617964,True
ZTF19adcdxiq,SN,,,174.164095375,19.50997268125,71.24646573182521,232.9197378622469,5.603981,True
ZTF19abrirmk,SN,SN Ib,0.065,14.525024319999996,-15.55860131,-78.32732327854364,130.8868954943096,5.6000433,True
ZTF26aatltea,SN,,,208.06073037674415,0.9331694162790698,60.01547400740206,334.5729928989798,5.589443,True
ZTF19aawoaio,SN,,,192.595267176,34.88771666,82.2372400851523,124.53665869809706,5.5866957,True
ZTF19aczlqcd,UNCLEAR,SN,0.0,34.80044756153847,38.75575998461539,-20.99681160810312,141.11804342939868,5.581666,True
ZTF20aabbimu,SN,,,49.50197172777777,73.66394247777778,13.692939548215213,132.88133558919424,5.579439,True
ZTF24aakcahp,UNCLEAR,,,142.43577287142858,-18.437436042857144,23.184751862046244,250.23382774249225,5.569318,True
ZTF25aatxnwx,SN,SN Ia,0.030324,7.628739975,23.1186014375,-39.49958594246677,116.69381340696653,5.54589,True
ZTF20acvexen,NT,,,195.44766502,32.60167595,84.08491462092535,101.2690977554756,5.5435643,True
ZTF22abafcrf,SN,SN Ia-91T-like,0.057,230.09058355454545,28.91482943636364,57.219025916134086,44.926664777001,5.540443,True
ZTF26aacqcmy,ORPHAN,SN Ia,0.053,128.90716163,9.426106349999998,27.400836435569957,216.2748102882032,5.5269704,True
ZTF21abswspl,SN,,,43.73706181333333,41.12540889333333,-15.990566460915472,146.644155960746,5.505883,True
ZTF22aazuqah,ORPHAN,,,49.80400711428572,22.645713742857147,-28.743391143005727,162.17841090862936,5.497807,True
ZTF24abnkwgp,SN,,,305.064838725,12.860404533333332,-13.086531172608812,55.009248796763735,5.4789658,True
ZTF22aagdgmp,SN,,,282.5943722727273,1.2560052545454548,0.8085841783939964,33.928954438103105,5.475621,True
ZTF20aafxahn,SN,,,135.32238833437498,53.610328725,40.577551060159934,164.15963380561072,5.4737616,True
ZTF23abhvrfk,SN,,,268.3625294583333,3.834462958333333,14.642323212077748,29.71030005345608,5.46547,True
ZTF20abqhsxb,SN,Nova,0.00017,10.498354540909087,41.01347827272727,-21.823079444605742,121.01297248490864,5.4595613,True
ZTF24abroqvu,SN,,,160.7478368466667,-9.208838579999998,42.15541565154376,257.87481235764733,5.452444,True
ZTF19acvrigb,SN,SN Ia,0.02805,136.0327579127907,39.67836224767442,41.753932217698605,182.6473314516185,5.444313,True
ZTF19aavanla,ORPHAN,,,319.20767272499995,40.124596975,-6.285408381269027,84.64554807517447,5.439925,True
ZTF19abqsojs,SN,SN Ia-91T-like,0.063,255.62791622,41.21940779,37.358211701178256,65.63978117890301,5.438643,True
ZTF20abawgdl,SN,SN Ia,0.02291,234.54228978,4.78065181,44.45642479608953,11.122219920947256,5.4344263,True
ZTF21aaapfal,NT,,,250.539111975,35.60022455,40.71829806483545,57.89391073555701,5.414031,True
ZTF21abuzuih,SN,CV,0.0,84.89427435,57.254351175,13.593681617746045,154.8946266007589,5.4022474,True
ZTF20abeezcd,SN,,,168.37613418,44.66439484000001,63.71592514671048,164.66280474653323,5.395301,True
ZTF22aadqogw,SN,,,282.5943640857143,1.2560067142857143,0.8085921290272988,33.928952006143724,5.390123,True
ZTF26aagjcrp,ORPHAN,,,122.91442681612902,24.64125882258065,27.87338389641912,197.92193435503245,5.384843,True
ZTF21aaiwlyy,SN,,,102.45788801111112,54.38898311111112,21.535489862105692,161.68484330090712,5.3848057,True
ZTF24aapqcaw,SN,,,230.8987017125,-7.28964015625,39.59984147450355,355.423322039306,5.3829403,True
ZTF20aauscag,ORPHAN,,,137.51115387777782,22.437766244444447,39.92354880778972,205.4355714513265,5.3758445,True
ZTF22aapisdk,SN,SN Ib-Ca-rich,0.02,333.9331392184211,37.2797381368421,-15.945198890643937,91.60286438766636,5.374072,True
ZTF24abzggsq,SN,,,243.5987884,2.242640210619469,35.49562018721674,14.788869099719175,5.368781,True
ZTF23abpcmon,SN,CV,0.0,330.50141191,39.82654167,-12.299913588834125,90.95371453186806,5.36614,True
ZTF24abatvif,ORPHAN,,,102.8567847681818,33.5020332,14.575343480907035,182.4280017710172,5.3558645,True
ZTF24aaccbtw,SN,,,84.1348357,42.03151694666667,5.34108483917858,167.88526674671806,5.354457,True
ZTF25aattnit,SN,,,160.74742267142858,-9.20876481632653,42.15521153366221,257.87432426701463,5.3468294,True
ZTF23abepswe,SN,CV,0.0,290.86263868,24.62587367,4.437032819942553,58.38996385598583,5.346418,True
ZTF19aathmdi,SN,,,267.2321613,-13.566623854545451,7.243818445158837,13.613651927270295,5.3341208,True
ZTF21ackbkoy,SN,SN Ia,0.031,270.00557507692304,45.16351698461539,27.577592306204977,72.07892896445367,5.331354,True
ZTF24abzrrxz,SN,,,79.34339707692308,48.51788534615385,6.106986591968969,160.5822088965633,5.3301597,True
ZTF20acvagdq,SN,SN Ia,0.035428,149.97963941666666,13.045091666666664,47.58345271154569,223.5794090942269,5.328698,True
ZTF25aayxsry,ORPHAN,SN Ia,0.085,312.9378085840579,-9.543432555072462,-31.029145493977857,38.141951863821525,5.325647,True
ZTF21acbphas,SN,SN Ia,0.028,284.1064448714285,-16.182180050000003,-8.376642916077806,18.98193325625809,5.320673,True
ZTF20acplkub,SN,Nova,0.001,9.875292238461538,40.51692189999999,-22.29799993806894,120.48030745951787,5.316436,True
ZTF20achvlbs,SN,,,134.38864508611113,62.56666424444446,38.25236070219741,152.93671267582116,5.3144317,True
ZTF25abghnwv,SN,SN Ia,0.027409,302.1307072846155,-25.453866928205127,-27.464217282218662,16.79449014694531,5.30986,True
ZTF25aafstws,SN,,,223.32996849583333,70.67915940416667,43.16446047011694,109.63358197309547,5.3004065,True
ZTF19aamreoh,VS,,,270.1479724,8.170848184210525,14.99019440024977,34.54386304730988,5.295659,True
ZTF23aaahybz,SN,,,273.19404113,11.98619906,13.937508233702172,39.43611915305048,5.2854586,True
ZTF23abhsjed,SN,,,293.9723898857143,74.77652221428572,23.262190484360577,106.64423906126986,5.280616,True
ZTF25acegmcy,SN,SN II,0.0088,186.83308855,64.80334947222222,52.12904056105301,127.1071861171091,5.279938,True
ZTF25aarzwve,SN,SN II,0.05978,17.34050728181818,14.338028245454549,-48.30617353266664,129.46645043077189,5.2798104,True
ZTF19aavhzsc,SN,SN Ia,0.04,213.10332404615383,64.3835237,50.549852248598455,109.31451790606124,5.2757864,True
ZTF20accoccp,SN,SN Ic,0.063928,331.2631967307692,-9.024340961538462,-46.79041203643609,49.67013233401141,5.2747483,True
ZTF24aazbshu,SN,CV,0.0,274.43945329166667,43.41585410625,24.08269698755743,71.02004013025991,5.2682614,True
ZTF19acxnemy,SN,SN Ia,0.07,134.8656980782609,35.00505699130435,40.3870466719866,188.70298768357227,5.2579823,True
ZTF20aavqaws,SN,,,176.1038541736842,58.20180215789474,56.78226604104843,139.03076740464334,5.257383,True
ZTF20aaeuxqk,SN,SN Ia,0.0,210.21914435714285,81.84658022857141,34.87913490367547,119.97516827414664,5.2561126,True
ZTF21abgmexs,SN,CV,0.0,267.39642717894736,17.216965368421054,21.199739580237477,42.0224713413905,5.2554007,True
ZTF19adakuot,SN,,0.0,10.157938464285712,40.58132307142857,-22.243916478258647,120.71544396844168,5.250051,True
ZTF20abvvjxy,SN,,,300.71214826,19.77329674666667,-5.883017420773208,58.7122434698231,5.2496395,True
ZTF26aafqpqd,SN,SN Ia,0.08154,160.13938399473685,2.489345478947369,50.162491013044125,245.4754695078862,5.249179,True
ZTF20achzbfb,SN,,,312.99680595833325,34.82952039166667,-6.105639395063749,77.3750786280855,5.2489824,True
ZTF18aauyrlg,UNCLEAR,,,225.9646543470588,79.83106152941178,35.48167969319304,116.13108379202323,5.246218,True
ZTF25ablvnxt,SN,,,104.06597151,8.495472799999998,4.927594002197305,205.89921518263068,5.244268,True
ZTF25abxebsb,ORPHAN,,,123.04116024347827,-19.099523000000005,8.102212312483871,239.31058657009532,5.2438707,True
ZTF22abgbzlm,SN,,,268.49639099,-8.931681320000001,8.470724829302206,18.29603816378451,5.243497,True
ZTF26aaqmtsv,SN,,,160.7473333846154,-9.208751446153846,42.15516558106853,257.87422122549424,5.2388153,True
ZTF19abzvbra,ORPHAN,SN IIn,0.162,344.08721170659345,45.21258184725276,-13.05858835286713,102.56151140502185,5.2374783,True
ZTF24aaksert,SN,,,238.49573025555551,-12.534746988888893,30.56357805329421,357.07461302085176,5.2338424,True
ZTF24aaaisgd,SN,,,152.7053624378788,7.950914295454545,47.45647350088395,232.1044068161039,5.2331505,True
ZTF23aagunkc,ORPHAN,,,239.55436392666664,8.90694374,42.35071534736544,19.53881832198673,5.22914,True
ZTF20acberfr,SN,SN Ia,0.09,107.86041530714286,62.39612812857143,26.10568539242352,153.86466348786195,5.2284594,True
ZTF21aazieut,SN,SN Ia,0.021958,176.19275685555556,20.126203122222226,73.22307086978695,234.0333165134228,5.227746,True
ZTF20ablykun,NT,,,245.24454327368423,37.22572690526315,45.10346722582307,59.60057468041649,5.220662,True
ZTF22aagbsnp,SN,SN II,0.02,270.0317209285714,68.58678150000001,29.77851817583784,98.71844487173234,5.2202926,True
ZTF24abtekov,SN,,,24.322228090909093,39.02845236363636,-22.982289278321726,132.58552036187598,5.2146845,True
ZTF20aaytqhd,UNCLEAR,Varstar,,308.4062182153847,15.773109530769233,-14.205682778683949,59.34002813131332,5.213613,True
ZTF24aaupoie,SN,SN Ia,0.017342,28.5979064875,4.80464969375,-54.62888667393538,150.76723843930714,5.212896,True
ZTF26aauxipq,SN,,,276.6291919148148,10.24112025925926,10.143660987083884,39.320681748425415,5.2107124,True
ZTF20abyyvrw,SN,SN Ia,0.008483,138.53753544999998,40.0780102,43.689543237395306,182.2006453508957,5.20971,True
ZTF20aattsxa,SN,SN Ia-91T-like,0.03076,248.77808684594595,46.214843459459466,42.39880096221229,72.02935582102909,5.207714,True
ZTF19aabzxic,SN,,,261.30338526428574,10.19368692142857,23.736377494887208,32.46983474276058,5.205975,True
ZTF21aabpszb,SN,SN Ia,0.016348,18.520073516666667,-1.7401606750000005,-64.03825600055319,135.94707659094212,5.204535,True
ZTF18acelpbg,CV,CV,0.0,0.1026547499999999,33.42859625,-28.243876516749783,110.85696684844504,5.2028823,True
ZTF21aaqqmko,SN,,,266.39955230769226,-12.139481061538458,8.66428189948738,14.445027661420292,5.2005353,True
ZTF23aajazzg,SN,,,10.416333084210526,41.003979357894735,-21.830083620686963,120.94594137411644,5.197982,True
ZTF26aaqnqaj,SN,,,243.59870872767857,2.2426154017857143,35.49567435687605,14.78879123261256,5.197617,True
ZTF20acynjjo,SN,SN Ia,0.01512,338.5270124272727,5.5646594,-43.41309706969835,72.33080907127223,5.1949353,True
ZTF19abcyqqg,SN,SN Ib,0.04,303.87134598,-9.052998210000002,-22.76101593287041,34.26318350126798,5.1916738,True
ZTF23ablzckq,ORPHAN,CV,0.0,311.88610810555554,3.474181961111111,-23.79157926840432,50.40728104230404,5.191411,True
ZTF20acisbek,SN,SN Ia,0.064094,60.006152511111104,-24.60028673333333,-47.746811394947485,220.4959973719084,5.1864753,True
ZTF19aawnmoj,ORPHAN,,,198.16901501,21.227672085,82.36830173066399,343.4363628835135,5.1819987,True
ZTF26aaacimu,ORPHAN,,,146.15586155384617,31.977397192307688,49.39355799097401,194.47346784418068,5.1811533,True
ZTF20acwobak,UNCLEAR,,,136.36574175384615,31.156107138461536,41.02186788756799,193.9786512099628,5.181049,True
ZTF20abopngr,SN,,,313.23802925000007,26.30230350333333,-11.620584592297686,70.78656701258694,5.18012,True
ZTF20abzcokk,SN,,,35.49010079166666,46.00748177777777,-14.034758283384749,138.92278256380698,5.1772747,True
ZTF25abxfxna,SN,,,291.27132220909084,38.25622687272728,10.375632381280331,70.77300407154438,5.1741366,True
ZTF22abjzhry,UNCLEAR,,,88.13154333,-7.651935760000001,-16.556631092166715,213.14794047986027,5.1701584,True
ZTF20abjorou,SN,,,334.0542893114754,43.16759384262295,-11.179947891437,95.1627826749914,5.1626997,True
ZTF20aafdglk,SN,SN Ia,0.04,10.130195778571428,37.66804982857144,-25.15310714244824,120.54540755931704,5.159997,True
ZTF20abgxuqt,SN,,,308.20890988214285,65.95690484285714,15.140009464566594,100.50940591868692,5.1586175,True
ZTF19acobfoo,SN,,,89.56647178,6.18484087,-8.877287246589436,201.24610535373472,5.157838,True
ZTF20acnznol,SN,SN Ia,0.032312,156.79882805625,10.02493783125,51.985306074273794,232.67696329418217,5.157175,True
ZTF26aadjruf,SN,,,93.20727783684212,20.5483673,1.164432053899468,190.3469890075773,5.1564803,True
ZTF19aamhhey,SN,SN Ia,0.045,222.44908822307693,54.8130129,54.948212114553655,93.23291279461336,5.1554375,True
ZTF24abdolll,ORPHAN,,,60.2967773625,20.74185069375,-23.67056737955312,171.70209273753173,5.155242,False
ZTF19acyiqnw,SN,SN Ia,0.033,193.20051604999995,80.32360372258063,36.80445665295115,122.860328606831,5.15396,False
ZTF23abnkxgm,SN,,,20.031167041666667,56.56169403333333,-6.088931500996725,126.89901804125252,5.1535325,False
ZTF21aachthw,SN,,,124.26706937,-8.23697967,14.842738837010993,230.5283860062144,5.152682,False
ZTF19acbvpjn,SN,SN Ia,0.0174,155.6764421956522,46.24525787173912,55.05755064095134,169.79655083574332,5.152335,False
ZTF20abcxnkh,SN,SN Ia,0.048,346.2220501333333,21.590492906666665,-34.88433302329299,92.38745924158567,5.1518106,False
ZTF19aawgxdn,SN,SN II,0.030666,247.76317910666663,41.15395837333333,43.26376484174247,65.15470709501058,5.1517277,False
ZTF25abiwnxb,SN,,,283.53244376000004,39.62656458,16.42540172205958,69.52079357460184,5.1456738,False
ZTF25abbwkxv,SN,,,299.16798735714286,-20.406426552380957,-23.15525131400199,20.986264353611,5.133375,False
ZTF19acxzbad,ORPHAN,,,307.55304190714287,51.78501120714286,7.369051209945552,88.40970677451153,5.1319985,False
ZTF26aaaails,ORPHAN,SN Ia,0.1,24.74328514230769,41.31338485769231,-20.678357165457005,132.44802968176165,5.127019,False
ZTF25abkxdfp,SN,SN Ia,0.030088,249.23173703571427,44.38002018571428,42.15854585459785,69.5331925835481,5.1250906,False
ZTF23abbdbjw,SN,,,34.21895688125,15.95910363125,-42.1859644682896,151.13499447885587,5.124034,False
ZTF18aawmxdx,NT,SN Ia,0.0425,147.24317471666666,13.984371272222225,45.58198407531079,220.68496883812128,5.1201496,False
ZTF21aabdugp,SN,,,97.5755653923077,25.321112707692308,6.946039216910547,187.990429844628,5.116559,False
ZTF25abdnftb,ORPHAN,,,338.9160269875,-19.382180390625003,-57.97392392176365,39.58961225302431,5.1148725,False
ZTF19acyiqnw,SN,,,193.20051604999995,80.32360372258063,36.80445665295115,122.860328606831,5.1148653,False
ZTF20aayjyhp,SN,SN Ia,0.071,273.9319023469388,58.21524833265306,27.40967735941924,87.0475670088678,5.112289,False
ZTF20aatwonv,SN,SN Ia,,135.94906051,29.1592733,40.27706352050846,196.4664747963005,5.1118956,False
ZTF20abojvde,ORPHAN,,,6.376699126666667,73.68767759999999,10.909178562463296,121.0812022428399,5.110923,False
ZTF19abdyfxf,ORPHAN,,,7.0700795933333325,21.09889116,-41.448310098140105,115.71913817365744,5.108907,False
ZTF23aajhrlq,ORPHAN,,,168.394084648,33.018024504,68.08155659242767,191.40965260312936,5.105348,False
ZTF23aabgybp,SN,,,117.56534571818185,7.181665863636363,16.329590371030466,213.14590041469188,5.1052685,False
ZTF19aatvlfl,SN,SN Ia,0.066,318.6282733142857,7.828196807142857,-26.952895196303697,58.53995493310036,5.1025667,False
ZTF20abajtpk,SN,,,166.55267446666667,57.02556191666668,54.76114301059396,147.6431145099262,5.100566,False
ZTF23aansctq,SN,SN Ia,0.053,248.71217203333336,14.945753866666667,36.88926142308286,31.659290685631,5.0965757,False
ZTF22abhvkwo,ORPHAN,,,72.56347191176471,16.458031505882357,-17.541019536788347,183.20917720779707,5.0950246,False
ZTF23aaqqfks,ORPHAN,SN Ia,0.087,21.907052009090908,19.98816745454545,-42.07515528315167,134.41599599203337,5.0940876,False
ZTF20abfhxej,SN,,,223.50699329811323,30.74797457924528,63.02021585396568,47.99109689468223,5.094067,False
ZTF23aajinmo,SN,,,159.38404444999998,44.97378256999999,57.935267973359736,170.240624831028,5.0881166,False
ZTF26aaajoey,ORPHAN,,,151.01403397837836,58.46868992432433,47.33951453598554,153.91860087356548,5.0786543,False
ZTF20abmgzuf,SN,,,269.4723807461538,34.70764143076922,25.40575578924333,60.6371391556601,5.072878,False
ZTF20aawnwxo,SN,,,223.0414881666667,22.460473975,62.273976147294775,29.944044021020336,5.0712037,False
ZTF25ackwhhp,SN,,,47.79007772307692,73.7643482051282,13.52068204153538,132.40888659477832,5.06918,False
ZTF24abowukl,SN,,,20.46342236,15.23722695142857,-46.99636708460458,133.72083735321618,5.0689025,False
ZTF19abewqfb,SN,,,270.50922390000005,31.72623308947368,23.684266263425982,57.79616364917674,5.0686417,False
ZTF20acprfiz,SN,,,30.19666288,-2.38754125,-60.20535180398384,159.74418371939578,5.0659976,False
ZTF20acaswjs,VS,,,67.31851295714286,50.43956267142856,1.2637428653449745,154.1545631086428,5.065011,False
ZTF23aambgro,SN,,,12.95154457368421,46.16669515263158,-16.705007247910036,122.99848989150746,5.0642767,False
ZTF24abyexhx,SN,,,50.83239271666667,37.27175364166666,-16.388870418307206,153.6201675993536,5.060871,False
ZTF23aaetxqb,SN,SN Ia,0.06163,121.56368424666668,20.41865994,25.249042155422536,201.87521003129277,5.058133,False
ZTF19acitnck,SN,SN Ia,0.04,305.29490926999995,2.80796201,-18.476219694026547,46.18356725589592,5.0546484,False
ZTF21acddhdz,VS,,,53.45736974666666,-28.37868943333334,-54.22136066564038,224.61483586751365,5.0526357,False
ZTF22abfoehf,SN,SN II,0.037,259.83561003000005,36.02050415,33.34560145222387,59.923090601279405,5.0519114,False
ZTF21abwrujq,ORPHAN,CV,0.0,319.5921816857143,-9.462690957142858,-36.87059376152204,41.75357316685156,5.047851,False
ZTF26aatyimr,VS,,,280.99398386885247,1.880127398360656,2.5170456473743323,33.75570601868117,5.047306,False
ZTF26aasmsqg,SN,SN Ia,0.016738,215.4162779755102,13.22955120612245,64.74856876007964,4.018910761876253,5.040303,False
ZTF19abyzzqf,SN,,,103.01292236000002,57.47186314,22.689319765474345,158.5807632342801,5.0360007,False
ZTF21aaxsofj,SN,SN Ia,0.12,205.02454901,29.447698415,79.04526108047972,47.99533071431275,5.0344667,False
ZTF20acphcdv,ORPHAN,SN Ia,0.088,129.13703197142854,31.142277842857144,34.96326028347838,192.39544884167984,5.030961,False
ZTF20ablyczu,SN,,,11.084022683333334,41.56888405,-21.28320889976005,121.50645169437672,5.0307856,False
ZTF25abilyro,ORPHAN,SN Ia,0.07,268.4683614388889,68.01191352222222,30.37355837881068,98.07453241015112,5.028928,False
ZTF24aboxobe,SN,,,51.00822441333332,-12.983683786666669,-51.66978194443263,198.98643263978144,5.0263796,False
ZTF22acailzh,ORPHAN,,,221.06466378,-20.33647979,35.236616205130666,335.7916907085536,5.0247164,False
ZTF23abhipsi,ORPHAN,,,338.608679825,48.97161659166667,-7.985149387710413,101.02693949303288,5.0237374,False
ZTF20aaznsyq,SN,,,258.49577969166666,3.4894370166666664,23.21715057469366,24.573794332083136,5.0203743,False
ZTF26aahjyxl,ORPHAN,SN Ia,0.14,217.1575766138889,-0.5311051861111111,53.79305142571275,347.0843846434413,5.01896,False
ZTF20abytful,UNCLEAR,,,289.14843232631586,52.3457859,17.544755482625852,83.37510369834902,5.0184875,False
ZTF19aavlnnp,SN,,,210.27606342000004,8.023882169999998,64.7588192482845,346.96252620418534,5.016366,False
ZTF19adbqznr,SN,,,105.965973438,32.898747178,16.748188040422672,184.04061182479956,5.012152,False
ZTF20abcgkom,SN,SN II,0.055,315.37075604166665,-0.2854052166666667,-28.72481807897762,48.85869045600403,5.010883,False
ZTF22acailzh,ORPHAN,,,221.06466378,-20.33647979,35.236616205130666,335.7916907085536,5.010222,False
ZTF20aauwjmw,SN,SN Ia,0.0305,220.30160414285712,14.891193835714288,61.70249516765608,12.901470120309243,5.0092864,False
ZTF19aauplxw,NT,SN Ia,0.087,228.03270873333332,1.0604825041666668,47.37515661667698,1.19758970880968,5.006643,False
ZTF18acaisao,CV,,,358.6631737,28.38059861,-32.844877895959726,108.05021599557396,5.002708,False
ZTF19abgbkwv,SN,SN Ia,0.09,230.60412398666668,1.0252337866666668,45.38166967793238,3.5521165268749675,5.0017924,False
ZTF25abylsxg,UNCLEAR,CV,0.0,254.32556376071423,71.83313738214287,34.45807344671104,103.52941628387896,5.001104,False
ZTF20abvyare,SN,SN Ia,0.047506,25.556037485714285,-20.707458660714288,-76.74795474482208,186.67860232654576,4.9989758,False
ZTF24aabnigk,SN,,,264.4183600363636,15.684729,23.223520984717283,39.28772125225512,4.997544,False
ZTF23aajosde,SN,,,257.07075161999995,-15.27730824,14.676579848252572,6.813018926706687,4.996932,False
